,Date,Traffic_volume
414,2016-12-14,3868.3333333333335
415,2016-12-15,3637.625
416,2016-12-16,2682.871794871795
417,2016-12-17,1696.725
418,2016-12-18,1948.4347826086957
419,2016-12-19,3223.846153846154
420,2016-12-20,3688.9166666666665
421,2016-12-21,3558.4166666666665
422,2016-12-22,3538.3333333333335
423,2016-12-23,3607.0714285714284
424,2016-12-24,2450.4285714285716
425,2016-12-25,1498.9016393442623
426,2016-12-26,2197.1111111111113
427,2016-12-27,3150.75
428,2016-12-28,3375.9166666666665
429,2016-12-29,3431.9166666666665
430,2016-12-30,3405.5833333333335
431,2016-12-31,2686.375
432,2017-01-01,2127.625
433,2017-01-02,2376.3809523809523
434,2017-01-03,2675.1290322580644
435,2017-01-04,3405.24
436,2017-01-05,2900.8387096774195
437,2017-01-06,3330.653846153846
438,2017-01-07,2749.75
439,2017-01-08,2316.7916666666665
440,2017-01-09,3450.969696969697
441,2017-01-10,3079.4594594594596
442,2017-01-11,2942.1935483870966
443,2017-01-12,3722.8846153846152
444,2017-01-13,3639.7916666666665
445,2017-01-14,2752.0833333333335
446,2017-01-15,2113.714285714286
447,2017-01-16,2790.1
448,2017-01-17,3311.2
449,2017-01-18,3301.4166666666665
450,2017-01-19,3340.0
451,2017-01-20,3359.1403508771928
452,2017-01-21,2977.1290322580644
453,2017-01-22,1960.179487179487
454,2017-01-23,3535.0
455,2017-01-24,3356.08
456,2017-01-25,3530.4827586206898
457,2017-01-26,3788.5
458,2017-01-27,3813.5416666666665
459,2017-01-28,3026.875
460,2017-01-29,2424.625
461,2017-01-30,2897.2195121951218
462,2017-01-31,2695.7179487179487
463,2017-02-01,3614.4583333333335
464,2017-02-02,3627.6666666666665
465,2017-02-03,3854.0
466,2017-02-04,3030.25
467,2017-02-05,2422.0833333333335
468,2017-02-06,3441.0833333333335
469,2017-02-07,3508.0
470,2017-02-08,3790.2916666666665
471,2017-02-09,3701.9583333333335
472,2017-02-10,3564.125
473,2017-02-11,2738.0
474,2017-02-12,2245.551724137931
475,2017-02-13,3612.0625
476,2017-02-14,3869.6521739130435
477,2017-02-15,3675.75
478,2017-02-16,3831.625
479,2017-02-17,3844.625
480,2017-02-18,3070.0
481,2017-02-19,2618.5833333333335
482,2017-02-20,3103.4166666666665
483,2017-02-21,3925.6363636363635
484,2017-02-22,3383.243902439024
485,2017-02-23,3891.2916666666665
486,2017-02-24,3613.9615384615386
487,2017-02-25,3008.9166666666665
488,2017-02-26,2563.875
489,2017-02-27,3669.2916666666665
490,2017-02-28,3790.527777777778
491,2017-03-01,3371.935483870968
492,2017-03-02,3818.375
493,2017-03-03,3831.846153846154
494,2017-03-04,2981.0
495,2017-03-05,2660.1666666666665
496,2017-03-06,3700.4375
497,2017-03-07,3758.7916666666665
498,2017-03-08,3815.25
499,2017-03-09,3985.4166666666665
500,2017-03-10,4013.5416666666665
501,2017-03-11,3293.8333333333335
502,2017-03-12,2459.875
503,2017-03-13,2828.448275862069
504,2017-03-14,3576.7916666666665
505,2017-03-15,3654.1739130434785
506,2017-03-16,3857.3333333333335
507,2017-03-17,3897.32
508,2017-03-18,3111.4583333333335
509,2017-03-19,2615.0
510,2017-03-20,3487.5833333333335
511,2017-03-21,3729.913043478261
512,2017-03-22,3706.2916666666665
513,2017-03-23,3824.7073170731705
514,2017-03-24,3411.8636363636365
515,2017-03-25,2915.9285714285716
516,2017-03-26,2144.607843137255
517,2017-03-27,3849.451612903226
518,2017-03-28,3897.36
519,2017-03-29,3496.448275862069
520,2017-03-30,3480.310344827586
521,2017-03-31,3950.125
522,2017-04-01,3124.5416666666665
523,2017-04-02,2873.8928571428573
524,2017-04-03,3869.5
525,2017-04-04,3153.0344827586205
526,2017-04-05,3739.0416666666665
527,2017-04-06,3840.0
528,2017-04-07,3834.217391304348
529,2017-04-08,2884.1666666666665
530,2017-04-09,2642.4666666666667
531,2017-04-10,3388.6511627906975
532,2017-04-11,3013.8709677419356
533,2017-04-12,3534.9166666666665
534,2017-04-13,3710.5185185185187
535,2017-04-14,3864.609756097561
536,2017-04-15,2247.8596491228072
537,2017-04-16,2597.75
538,2017-04-17,3667.5833333333335
539,2017-04-18,3890.633333333333
540,2017-04-19,3538.775
541,2017-04-20,3538.431818181818
542,2017-04-21,4024.925925925926
543,2017-04-22,3254.3333333333335
544,2017-04-23,2607.625
545,2017-04-24,3612.52
546,2017-04-25,3454.125
547,2017-04-26,3512.3636363636365
548,2017-04-27,3701.375
549,2017-04-28,4045.8333333333335
550,2017-04-29,3171.0416666666665
551,2017-04-30,2668.5151515151515
552,2017-05-01,3657.8088235294117
553,2017-05-02,3078.878787878788
554,2017-05-03,3759.4583333333335
555,2017-05-04,3869.875
556,2017-05-05,3919.6666666666665
557,2017-05-06,3207.3333333333335
558,2017-05-07,2730.2083333333335
559,2017-05-08,3109.4375
560,2017-05-09,3218.9285714285716
561,2017-05-10,3843.923076923077
562,2017-05-11,3912.75
563,2017-05-12,4000.5833333333335
564,2017-05-13,3075.875
565,2017-05-14,2795.4166666666665
566,2017-05-15,3809.1666666666665
567,2017-05-16,3594.4761904761904
568,2017-05-17,3482.4561403508774
569,2017-05-18,3359.0476190476193
570,2017-05-19,3770.9166666666665
571,2017-05-20,3123.7608695652175
572,2017-05-21,2483.4
573,2017-05-22,3309.730769230769
574,2017-05-23,3591.4444444444443
575,2017-05-24,3770.375
576,2017-05-25,3786.346153846154
577,2017-05-26,3593.3333333333335
578,2017-05-27,2536.0
579,2017-05-28,2511.074074074074
580,2017-05-29,2282.230769230769
581,2017-05-30,3647.08
582,2017-05-31,3717.4166666666665
583,2017-06-01,3763.5
584,2017-06-02,3801.0833333333335
585,2017-06-03,2942.2083333333335
586,2017-06-04,3012.75
587,2017-06-05,3606.9583333333335
588,2017-06-06,3613.8333333333335
589,2017-06-07,3529.925925925926
590,2017-06-08,3851.125
591,2017-06-09,3771.625
592,2017-06-10,2938.9166666666665
593,2017-06-11,2652.054054054054
594,2017-06-12,3375.4473684210525
595,2017-06-13,3687.9583333333335
596,2017-06-14,3059.03125
597,2017-06-15,3794.2916666666665
598,2017-06-16,3545.76
599,2017-06-17,2894.1923076923076
600,2017-06-18,2446.0689655172414
601,2017-06-19,3515.5
602,2017-06-20,3641.5925925925926
603,2017-06-21,3819.44
604,2017-06-22,4280.171428571429
605,2017-06-23,3944.0416666666665
606,2017-06-24,3171.8214285714284
607,2017-06-25,2802.259259259259
608,2017-06-26,3472.8333333333335
609,2017-06-27,3603.9166666666665
610,2017-06-28,3980.311111111111
611,2017-06-29,3786.8333333333335
612,2017-06-30,3872.09375
613,2017-07-01,2623.9615384615386
614,2017-07-02,2636.8
615,2017-07-03,2893.7916666666665
616,2017-07-04,2133.5416666666665
617,2017-07-05,3150.714285714286
618,2017-07-06,3778.037037037037
619,2017-07-07,3719.32
620,2017-07-08,2543.1481481481483
621,2017-07-09,2357.214285714286
622,2017-07-10,3188.9166666666665
623,2017-07-11,3597.074074074074
624,2017-07-12,3460.576923076923
625,2017-07-13,3579.6785714285716
626,2017-07-14,3870.5416666666665
627,2017-07-15,2815.9166666666665
628,2017-07-16,2672.4166666666665
629,2017-07-17,3218.4285714285716
630,2017-07-18,3241.3636363636365
631,2017-07-19,3354.6739130434785
632,2017-07-20,3760.6666666666665
633,2017-07-21,3521.0967741935483
634,2017-07-22,2810.56
635,2017-07-23,2612.5
636,2017-07-24,3356.703703703704
637,2017-07-25,3580.4324324324325
638,2017-07-26,3894.2820512820513
639,2017-07-27,3890.1666666666665
640,2017-07-28,3925.6
641,2017-07-29,2882.9166666666665
642,2017-07-30,2785.375
643,2017-07-31,3558.7083333333335
644,2017-08-01,3692.1666666666665
645,2017-08-02,3714.0
646,2017-08-03,4313.0888888888885
647,2017-08-04,3621.24
648,2017-08-05,2975.5384615384614
649,2017-08-06,2845.633333333333
650,2017-08-07,3398.970588235294
651,2017-08-08,3815.125
652,2017-08-09,4104.95
653,2017-08-10,3225.794117647059
654,2017-08-11,3770.5333333333333
655,2017-08-12,3001.0
656,2017-08-13,2556.1666666666665
657,2017-08-14,3148.5588235294117
658,2017-08-15,3739.9444444444443
659,2017-08-16,3852.885714285714
660,2017-08-17,3671.2444444444445
661,2017-08-18,4189.794117647059
662,2017-08-19,2625.1176470588234
663,2017-08-20,2653.92
664,2017-08-21,4154.878787878788
665,2017-08-22,3772.2916666666665
666,2017-08-23,3812.8333333333335
667,2017-08-24,3863.28
668,2017-08-25,3831.1875
669,2017-08-26,2748.793103448276
670,2017-08-27,2607.9310344827586
671,2017-08-28,3712.75
672,2017-08-29,3880.4333333333334
673,2017-08-30,3885.2083333333335
674,2017-08-31,4055.5
675,2017-09-01,3484.6363636363635
676,2017-09-02,2676.3214285714284
677,2017-09-03,2753.3333333333335
678,2017-09-04,2525.6785714285716
679,2017-09-05,3642.4166666666665
680,2017-09-06,3744.7916666666665
681,2017-09-07,3496.3333333333335
682,2017-09-08,3900.7083333333335
683,2017-09-09,2867.25
684,2017-09-10,2415.7916666666665
685,2017-09-11,3529.08
686,2017-09-12,3573.3055555555557
687,2017-09-13,3721.5
688,2017-09-14,3895.0833333333335
689,2017-09-15,4063.12
690,2017-09-16,2967.064516129032
691,2017-09-17,2564.25
692,2017-09-18,3778.4545454545455
693,2017-09-19,3789.12
694,2017-09-20,3703.8
695,2017-09-21,3716.1428571428573
696,2017-09-22,4128.607142857143
697,2017-09-23,3210.04
698,2017-09-24,2750.1666666666665
699,2017-09-25,3366.0
700,2017-09-26,3573.324324324324
701,2017-09-27,3869.1304347826085
702,2017-09-28,3822.2916666666665
703,2017-09-29,4044.36
704,2017-09-30,3378.52
705,2017-10-01,2758.962962962963
706,2017-10-02,3137.891304347826
707,2017-10-03,3026.5789473684213
708,2017-10-04,3702.2916666666665
709,2017-10-05,3985.4074074074074
710,2017-10-06,4023.66
711,2017-10-07,2805.2045454545455
712,2017-10-08,2573.5416666666665
713,2017-10-09,3496.625
714,2017-10-10,3845.24
715,2017-10-11,3753.2916666666665
716,2017-10-12,3961.6153846153848
717,2017-10-13,4052.4166666666665
718,2017-10-14,3552.5
719,2017-10-15,2220.181818181818
720,2017-10-16,3647.6666666666665
721,2017-10-17,3726.2916666666665
722,2017-10-18,3832.0
723,2017-10-19,3783.5416666666665
724,2017-10-20,3847.5833333333335
725,2017-10-21,2925.8333333333335
726,2017-10-22,2726.375
727,2017-10-23,3584.8333333333335
728,2017-10-24,3826.3333333333335
729,2017-10-25,3743.9583333333335
730,2017-10-26,3630.222222222222
731,2017-10-27,3725.7166666666667
732,2017-10-28,3196.5
733,2017-10-29,2529.0
734,2017-10-30,3811.5333333333333
735,2017-10-31,3761.3333333333335
736,2017-11-01,3860.325
737,2017-11-02,3665.9032258064517
738,2017-11-03,3887.3125
739,2017-11-04,3141.7631578947367
740,2017-11-05,1751.0526315789473
741,2017-11-06,3479.0
742,2017-11-07,3652.125
743,2017-11-08,3793.478260869565
744,2017-11-09,3975.086956521739
745,2017-11-10,3706.9166666666665
746,2017-11-11,2920.28
747,2017-11-12,2469.8846153846152
748,2017-11-13,3233.206896551724
749,2017-11-14,3613.0434782608695
750,2017-11-15,2884.3333333333335
751,2017-11-16,3911.2083333333335
752,2017-11-17,4555.170212765957
753,2017-11-18,2814.6296296296296
754,2017-11-19,2537.9166666666665
755,2017-11-20,3626.4583333333335
756,2017-11-21,3729.875
757,2017-11-22,3658.9166666666665
758,2017-11-23,2052.9583333333335
759,2017-11-24,2898.1153846153848
760,2017-11-25,2762.2083333333335
761,2017-11-26,2610.8333333333335
762,2017-11-27,3506.7083333333335
763,2017-11-28,3644.375
764,2017-11-29,3813.375
765,2017-11-30,3845.375
766,2017-12-01,4035.5
767,2017-12-02,3348.4166666666665
768,2017-12-03,2524.5
769,2017-12-04,3942.5
770,2017-12-05,2301.6060606060605
771,2017-12-06,3678.53125
772,2017-12-07,3600.4166666666665
773,2017-12-08,3728.5
774,2017-12-09,3130.8333333333335
775,2017-12-10,2476.0416666666665
776,2017-12-11,2909.864864864865
777,2017-12-12,3660.0416666666665
778,2017-12-13,3653.923076923077
779,2017-12-14,3777.653846153846
780,2017-12-15,3635.310344827586
781,2017-12-16,2983.46875
782,2017-12-17,2819.2380952380954
783,2017-12-18,3089.689655172414
784,2017-12-19,3672.5833333333335
785,2017-12-20,3834.222222222222
786,2017-12-21,3673.8333333333335
787,2017-12-22,3472.7083333333335
788,2017-12-23,2545.9565217391305
789,2017-12-24,2246.777777777778
790,2017-12-25,1790.9259259259259
791,2017-12-26,2730.4583333333335
792,2017-12-27,3262.6666666666665
793,2017-12-28,3030.086956521739
794,2017-12-29,3351.5862068965516
795,2017-12-30,2475.0833333333335
796,2017-12-31,2160.125
797,2018-01-01,1749.3333333333333
798,2018-01-02,3365.8928571428573
799,2018-01-03,3286.2
800,2018-01-04,3535.25
801,2018-01-05,3618.9583333333335
802,2018-01-06,2663.2916666666665
803,2018-01-07,2237.3333333333335
804,2018-01-08,3379.5416666666665
805,2018-01-09,3657.5416666666665
806,2018-01-10,3584.4222222222224
807,2018-01-11,2696.3333333333335
808,2018-01-12,3422.875
809,2018-01-13,2649.375
810,2018-01-14,2362.3414634146343
811,2018-01-15,2596.409090909091
812,2018-01-16,3450.8846153846152
813,2018-01-17,3368.9583333333335
814,2018-01-18,3758.086956521739
815,2018-01-19,3729.7916666666665
816,2018-01-20,2764.8928571428573
817,2018-01-21,2362.0
818,2018-01-22,2171.6444444444446
819,2018-01-23,2607.25
820,2018-01-24,3414.16
821,2018-01-25,3780.3953488372094
822,2018-01-26,3478.703703703704
823,2018-01-27,3170.25
824,2018-01-28,2665.44
825,2018-01-29,3520.0
826,2018-01-30,3587.1666666666665
827,2018-01-31,3237.4
828,2018-02-01,3706.0416666666665
829,2018-02-02,3840.7083333333335
830,2018-02-03,2849.25
831,2018-02-04,2013.5714285714287
832,2018-02-05,3585.1153846153848
833,2018-02-06,3500.25
834,2018-02-07,3207.875
835,2018-02-08,3713.8518518518517
836,2018-02-09,3775.2916666666665
837,2018-02-10,3136.6666666666665
838,2018-02-11,2568.5416666666665
839,2018-02-12,3419.625
